input	zero_digits	digit_order	cube	period	operation	length	sha256	ngram	ioc
forward	0	forward	standard	86	decrypt	919	43d89a3ca873399d542593ac8ab335538395f20fe7c0844f4a07f857a071f2fa	-13.24099758985773	0.037051261079936754
forward	0	forward	standard	86	encrypt	919	fb0729cd2075311fa513059362108fbc1da8b26c6da138af06997c7590145775	-13.234275325789273	0.037025183667953945
forward	0	forward	standard	87	decrypt	919	c998ba77786dfd15c478ab813fd2e3183f6cd604007d86063d9ae9c4a689cf7a	-13.25068798823656	0.03741871552151268
forward	0	forward	standard	87	encrypt	919	c60b966b2a68d57a41113b89276ca017d6fb2d2d1ab6cb211839b02c4898d67f	-13.245452409038311	0.03721009622565022
forward	0	forward	standard	88	decrypt	919	2da18b4441119b10008e2e7d85f0b15bc69d5f89fbe8709dd8f6b08d56d49ba1	-13.231657536190145	0.03740449147861297
forward	0	forward	standard	88	encrypt	919	8c30232c0606dc9dfbefe86cbff71139c857e34b31259f77ca697f6f05925418	-13.248070198637434	0.03688057256514019
forward	0	forward	standard	89	decrypt	919	ca90acb9e67b2bd08c400921e71ce0e378d8c1165617a52d121685e9f5c34a0f	-13.242128694586647	0.03735944867609721
forward	0	forward	standard	89	encrypt	919	2cae9fe266520e2fd758a2853e5fa2f1d1838d61f26deaff12f2d12510d190bc	-13.242128694586647	0.037321517895031305
forward	0	forward	standard	90	decrypt	919	78324d8c66a505e20e63e5af932d748ffdd6f3cfa5d1cc2c95cc46edcfaf0a2f	-13.24021682984006	0.03691376199857285
forward	0	forward	standard	90	encrypt	919	60c884479d8d021d88dfb60a0f8a98dc481608f825973c47f8c77ea4c06a14b0	-13.245452409038311	0.037302552504498356
forward	0	forward	standard	91	decrypt	919	0c331e5c8732f892f0794331065b9c30a334529a6c41ff0821e24baafcfa9ad4	-13.238780501462433	0.036868719196057095
forward	0	forward	standard	91	encrypt	919	32f4676258f3a73d8fc6b8ae97ee00abe9aa34f636402044e7da193c4bbd284e	-13.245452409038311	0.03700858895123761
forward	0	forward	standard	92	decrypt	919	e7795fc282fb4fba6416b46b7a201f4c40aa82d9beca01a11894570c0c64f16e	-13.239986441356482	0.036854495153157384
forward	0	forward	standard	92	encrypt	919	52ba27766d9f59e5b2d1eb61a206b71610f11e7b4c4bb803dcdd949ff6c474cc	-13.244746484185773	0.0369943649083379
forward	0	forward	standard	93	decrypt	919	b7ff2ed0260ee0f0305e6c0f43115af4845db8043384ac9956634c03932cbc4d	-13.244746484185772	0.03687108986987372
forward	0	forward	standard	93	encrypt	919	e23862c46f7e280e5f32694fb699db49c0f9efc9a0cfa1511a07d863ba5b0b67	-13.242128694586647	0.03727173374488231
forward	0	forward	standard	94	decrypt	919	52f9173ae91c3e841c3089283238ce58c8ef6f2c11c49ac16607c618880b5ef3	-13.240216829840058	0.03740686215242958
forward	0	forward	standard	94	encrypt	919	f774265565f164f150d94d67e5f764900729836e4c8366ba91ccf78c2aad9fc7	-13.24021682984006	0.03685212447934076
forward	0	forward	standard	95	decrypt	919	501bc279a1255773f26031bb214b1ff313cab3fc12a9469876716295368da2ea	-13.242834619439183	0.037411603500062826
forward	0	forward	standard	95	encrypt	919	ff0dc996fb8db99ac4c1e3a7c50a9aafcb8e923ba40cd714548767aac5fb2cb8	-13.24142276973411	0.0371200106206187
forward	0	forward	standard	96	decrypt	919	ff104f803f66e169759ed7536204dbb26feccc36ffaac487863d0dd20cac93e4	-13.221655332331636	0.037240914985266264
forward	0	forward	standard	96	encrypt	919	258fcfdc70c9b0b60a4bbd5b37b998da8fa347925967c597e8a9660f5352d960	-13.245452409038311	0.0372077255518336
forward	0	forward	standard	97	decrypt	919	d05f254edffd70582608dd305f4a3b17527e32f8c456310f4bc7ac4c99928cef	-13.233662234320303	0.03677389224339234
forward	0	forward	standard	97	encrypt	919	2267192c8ee0f6d00e994988b2716ddde8589f0b995a6ed5c3d949a0c16ad74b	-13.237599040240937	0.03699910625597114
forward	0	forward	standard	98	decrypt	919	f619861a0afb302fcf014062df3ab27b1f009cd8080e0f1a39a1b50afd74c4ea	-13.248070198637434	0.036778633591025574
forward	0	forward	standard	98	encrypt	919	7383a4e5cac98cddda73efbf9f117b2997c2e4bead49f16c64a1066d0b424fbc	-13.238379800258606	0.03727647509251555
forward	0	forward	standard	99	decrypt	919	97c6409811f84af295d6a48f80e83af5362c3f9770d8ae4a94d29e9e38be7e39	-13.222392317687694	0.03716742409695108
forward	0	forward	standard	99	encrypt	919	edec81438af1009e268e18d6b4199e55da235e7707dc743a82cbdb15ab888e60	-13.245452409038311	0.03733811261174764
forward	0	forward	standard	100	decrypt	919	a384efa22d474871d3eecc88fe773241870436a7300fef1f382e23ea3a5fa69d	-13.24021682984006	0.03665535855256139
forward	0	forward	standard	100	encrypt	919	66bf17d16cb6542c6f3935410ccbe973d5d6495ccd8403f2cc2533e9a01acdbf	-13.235924443778135	0.036975399517804944
forward	0	forward	standard	full	decrypt	919	357fcec731a09e0ee0a3e1db98c6a73b7d347784d55e77be6f118f8badb8a6ad	-13.24545240903831	0.036887684586590044
forward	0	forward	standard	full	encrypt	919	d17f9b1602615aba98565f2e84bc0e37f0b609bd825af5b6d11398235dfb07e6	-13.240216829840056	0.03706311444901984
forward	0	forward	ZOMBIES	1	decrypt	919	b4a6273b0f7ede390f7fa31e36185ba01795450776f7976828c479064a5393ff	-13.237640841023136	0.03680471100300838
forward	0	forward	ZOMBIES	1	encrypt	919	b4a6273b0f7ede390f7fa31e36185ba01795450776f7976828c479064a5393ff	-13.237640841023136	0.03680471100300838
forward	0	forward	ZOMBIES	2	decrypt	919	a98c2b023730283b32ede2dc2f886242783ee036dcbbd49dc446cc595ad8a042	-13.23545678701077	0.036503635428297786
forward	0	forward	ZOMBIES	2	encrypt	919	02bfeb7a62b55802c8d88b6182fec6b046d1ee759ddbce940465ad8cb7b1157a	-13.236893115388396	0.03700621827742099
forward	0	forward	ZOMBIES	3	decrypt	919	18f37ea4b67501637423512e622b5c446567666b5af8b35e5bdf57d122a6d54a	-13.234275325789271	0.03714134668496827
forward	0	forward	ZOMBIES	3	encrypt	919	18f37ea4b67501637423512e622b5c446567666b5af8b35e5bdf57d122a6d54a	-13.234275325789271	0.03714134668496827
forward	0	forward	ZOMBIES	4	decrypt	919	c645a8cdef12372fe597472d35db53e7d62c429a068476ae169a4e5611e53f38	-13.245452409038311	0.036930356715289187
forward	0	forward	ZOMBIES	4	encrypt	919	648bec0a03e5cf3526b518d21a6c8e1565cc06b8f9cf1dd731f205de21ed536d	-13.245452409038311	0.03715082938023474
forward	0	forward	ZOMBIES	5	decrypt	919	592842bc0deb2e43cc26c552661ba22961117c9bcadce2a960cd2641ec55bb67	-13.242128694586647	0.03657475564279635
forward	0	forward	ZOMBIES	5	encrypt	919	85290a92a4c803f8c03d50d45d23c203cdb5751da43851bf625181203512b653	-13.237599040240935	0.03733100059029778
forward	0	forward	ZOMBIES	6	decrypt	919	c511d6c4093ed250c1ad5740385334b928ddb56791764653befec3dea7eb7670	-13.234205726054187	0.03667669461691096
forward	0	forward	ZOMBIES	6	encrypt	919	fa9cbbec0b4a47e6fa6b53e176517a6e390f7fb81517f38f2e0028028931592d	-13.240798828386517	0.03714134668496827
forward	0	forward	ZOMBIES	7	decrypt	919	8ed3f674db74fc55a0e14fa23883ca53fef276be2732e8d8d98fd2b162c78bc3	-13.23721566114676	0.037539619886160246
forward	0	forward	ZOMBIES	7	encrypt	919	779ab172310a5f460cd908b063741afc32665845b9dd1d77d4a93cf7055e25bc	-13.239723694598757	0.03675729752667601
forward	0	forward	ZOMBIES	8	decrypt	919	410932b4f26998318cb51ff461497dda7646ae08b2e6b0cf634f4fdd63f754ca	-13.240216829840056	0.03659846238096254
forward	0	forward	ZOMBIES	8	encrypt	919	c45f37ecb183866daee725d2c4e704211c22ba661548f65947b4f10589bac881	-13.238804980134983	0.03733100059029778
forward	0	forward	ZOMBIES	9	decrypt	919	7b4157de41a2a41ac0c25c8a499bde8617f2fa851bacc790bf9f98ece6b715fc	-13.242128694586645	0.036828417741174575
forward	0	forward	ZOMBIES	9	encrypt	919	c3883f9e1b8e408df139d769835d3c14ed65c62e36ac2f46cd89486fb6a66c3d	-13.242834619439183	0.03714134668496827
forward	0	forward	ZOMBIES	10	decrypt	919	ba804c8dd184467e6103d126f6cd844e1cd5245a8646879a69e43e3c4b88f566	-13.237130383672183	0.03677152156957572
forward	0	forward	ZOMBIES	10	encrypt	919	7891b5e9d4ac73d2fddad0458567e713b8eb0ad2bb65ec11b2caeacded0e3b6b	-13.245452409038311	0.03715557072786798
forward	0	forward	ZOMBIES	11	decrypt	919	e00514a2f661f49b1972db0624f6de4ac8fc37ec84100c6c6c68031d891a3530	-13.232863476084194	0.036996735582154515
forward	0	forward	ZOMBIES	11	encrypt	919	f4aaa0839fd42062544de5832f22681af52362264dfe3060c0232d0cace7cdde	-13.236893115388396	0.036740702809959676
forward	0	forward	ZOMBIES	12	decrypt	919	f9149559397f5d19d46a9d3bdd3e8873f6b79a3bc27a773409c98e4bee2a11de	-13.239085725111144	0.03695406345345537
forward	0	forward	ZOMBIES	12	encrypt	919	8597d13265a8084599b7bc82ff51b9599569cfd66cdd724da51b82880525be3e	-13.236187190535858	0.03711763994680208
forward	0	forward	ZOMBIES	13	decrypt	919	71fdd64b4b00f338236b7982e72c42cf9766171082208ca17dbcad48bf062c93	-13.238804980134983	0.0368189350459081
forward	0	forward	ZOMBIES	13	encrypt	919	4e42a0fe160a5b355a90bf236f1588f9b496a8e830899a19fe4d830a347d68f5	-13.248070198637434	0.03716742409695108
forward	0	forward	ZOMBIES	14	decrypt	919	a2859686b46811330e74c0584e47026e7d2c4c9987767c6488e7d5c1e81a0e79	-13.24021682984006	0.03699910625597114
forward	0	forward	ZOMBIES	14	encrypt	919	0eaa9d76f1450a4a9ead7e7f7f5fbba7ae6cadb6395f9f4c7459672b0343e3c2	-13.247364273784896	0.03701095962505423
forward	0	forward	ZOMBIES	15	decrypt	919	8e5e226aa0b9eae7eddf87420c22103d7d79d1383f53888e0a916ce8087bbe98	-13.248070198637434	0.03693272738910581
forward	0	forward	ZOMBIES	15	encrypt	919	dca296837e85f881ae4365af9cc6826ddcf4dc3b12ffc8a5824052be5bd75fab	-13.235762010659478	0.03710341590390236
forward	0	forward	ZOMBIES	16	decrypt	919	a148b9207ba609a7566d4ff3fe8974cbb64a8b849ef10eb15dde777e847ae5b6	-13.232363461042684	0.03701095962505423
forward	0	forward	ZOMBIES	16	encrypt	919	6c6d0736d983f2ccd1f9dea36850805f821815d57b9c0555506ef1b2d115fb79	-13.232674521129018	0.03664587585729492
forward	0	forward	ZOMBIES	17	decrypt	919	6412c281df9107be4c051bed461c062e682120f07bca8c73533a3b05e90e8398	-13.240291665005193	0.037077338491919555
forward	0	forward	ZOMBIES	17	encrypt	919	9e71726d1ebf79369e3c70d053d95996d89a23cbdfe4effba2cf4d44e2e7b0f3	-13.245452409038311	0.03714371735878489
forward	0	forward	ZOMBIES	18	decrypt	919	ba9d54bfb917f03071ba0f55032d39f7a523d5ae37e071c7a048a3a91b938349	-13.23951090498752	0.03694221008437228
forward	0	forward	ZOMBIES	18	encrypt	919	b857a5ffd4a34b796267bb3e73216dc7f8cb4e271b4a2aa6faed8e13ecabde14	-13.239723694598757	0.03714134668496827
forward	0	forward	ZOMBIES	19	decrypt	919	2350346d146a76368ed8af5f26eeb9a0ee2796f87eb985771cb9dd8bea6f9ffc	-13.242834619439185	0.036799969655375145
forward	0	forward	ZOMBIES	19	encrypt	919	f67e6e30dbf1d352d207919751430aa6cb0f64863125d350fd8dedd7d229e242	-13.23427532578927	0.037098674556269126
forward	0	forward	ZOMBIES	20	decrypt	919	128dbdb962d9044e841752cd50e838f3282741cac5ffbead9d4311cd7d86432c	-13.242834619439185	0.03724802700671612
forward	0	forward	ZOMBIES	20	encrypt	919	0d5fd8f7595bb611ea20bd33b0fc75567b4a68252753bbc88b679629fe1039e2	-13.244746484185772	0.037349965980830735
forward	0	forward	ZOMBIES	21	decrypt	919	d466f25be68567d23215821b0fa05c29c61dff70db039258072b05979504f1b6	-13.24099758985773	0.037214837573283456
forward	0	forward	ZOMBIES	21	encrypt	919	3dcd0bb5c4f744084f564f39faf9e4c68b0e14190fbb87a28795c58d327c1213	-13.221048822693634	0.03714371735878489
forward	0	forward	ZOMBIES	22	decrypt	919	3d00d8a28dd7a22d785e2b43950d4cd4785402a20f000a88381209af9e9cc860	-13.230221207812521	0.037003847603604374
forward	0	forward	ZOMBIES	22	encrypt	919	af80ad17469a1b26466380c4c4d24f86ab351afc5d42d82a787ba54a8c3d80be	-13.233144221060357	0.03678574561247543
forward	0	forward	ZOMBIES	23	decrypt	919	d97b0415b3876002910ddb284a2ddccb82051ec7481600b67ad9f20325ed92aa	-13.245452409038311	0.03692324469383933
forward	0	forward	ZOMBIES	23	encrypt	919	1052c7710d600818f3c034c53d73fab902793e66b2f6cc2ba71337e4c53c71e1	-13.241398291061559	0.03702992501558718
forward	0	forward	ZOMBIES	24	decrypt	919	a74eef96676698b86d08180e8bef4504c694049c72339aec25c09e5cb368233c	-13.227003955538356	0.03702281299413732
forward	0	forward	ZOMBIES	24	encrypt	919	025480d11f421131d9dab76ee83fc1411d5fbfe79da936345fc62e0d5cc0c730	-13.236399980147093	0.03711763994680208
forward	0	forward	ZOMBIES	25	decrypt	919	4f78cf7ee24fb1a4ea18249a6703f197c5c3b5a11476db7179504327d8cfa6c1	-13.233858912312169	0.036799969655375145
forward	0	forward	ZOMBIES	25	encrypt	919	3b935406c92a0343be17c8f1a94e82c94dbab2904f4b757df4fb0137de1e64a9	-13.24545240903831	0.03670514270271039
forward	0	forward	ZOMBIES	26	decrypt	919	93575bff12560a7e741d6e7c2633a0f7c3b6eb32af35b4d28028d40886c8cf13	-13.232863476084196	0.03700858895123761
forward	0	forward	ZOMBIES	26	encrypt	919	c4bab67ae80eddee39c269243689faad459e484bdc34aa70cb6ed1efe9b9621f	-13.235268875418178	0.036875831217506955
forward	0	forward	ZOMBIES	27	decrypt	919	eb61a49438652538c09936a0ae24dcdcb68398592e262bc928272650d40bf817	-13.248070198637434	0.03682367639354134
forward	0	forward	ZOMBIES	27	encrypt	919	8446ac80e3b2d6ecccc828ca92f6ef2f1e578717b31849ef8e8e2da6486b6352	-13.230033296219926	0.03714134668496827
forward	0	forward	ZOMBIES	28	decrypt	919	d0b0d2fbbd203bc224fff2a9df362d12a4647b4e62d55c73348dd5a75c339aae	-13.226234045399304	0.03695880480108861
forward	0	forward	ZOMBIES	28	encrypt	919	710676156ad7654d5f2e2d78b49f53ea6fe5efb5f8d3affac8778d87218984a3	-13.248070198637434	0.03656527294752988
forward	0	forward	ZOMBIES	29	decrypt	919	f1b65970326b875a3d426af4296b017b96d0adf7ecc12cdc8ece39aac791f154	-13.248070198637434	0.03720535487801698
forward	0	forward	ZOMBIES	29	encrypt	919	e7d6fcb0e6487116d5716e04b5b80b402b447263686ddd22c5181e5ca0eed3f8	-13.242884975931767	0.03685212447934076
forward	0	forward	ZOMBIES	30	decrypt	919	2d53c58a0bc1ee4ef3e5dff91b979da30e0f0828317bab0dd87a5c0aebd87ddb	-13.242128694586645	0.03688294323895681
forward	0	forward	ZOMBIES	30	encrypt	919	a803cee78ca72c6486dddda0af8d104739dbb7f10585dd0d7a548122311dada7	-13.242128694586645	0.037172165444584314
forward	0	forward	ZOMBIES	31	decrypt	919	c4f672c0198406c52247da6471c629747c14d6bbca241a1ac58ae0b41f1f0cf9	-13.244746484185772	0.03679522830774191
forward	0	forward	ZOMBIES	31	encrypt	919	d7d01d2b0bdab4a90bcb5142f9271392553787850de1ba9a328201f028f3ca93	-13.23170584951875	0.03719824285656712
forward	0	forward	ZOMBIES	32	decrypt	919	6245d7dd36add149409c0ba6466fd300c7409c2128a5a46dd6e2e5871aad4695	-13.238099055282445	0.036949322105822135
forward	0	forward	ZOMBIES	32	encrypt	919	4017f7cd8e2ce288afa130ce692634636e4cab441c1e97085f6f1d2342131f88	-13.248070198637434	0.037037037037037035
forward	0	forward	ZOMBIES	33	decrypt	919	efd7faff13a42bc52c1fd0aefa57382b5584ac5e5c8ae41c47fdc4679c47d02a	-13.244746484185772	0.03692324469383933
forward	0	forward	ZOMBIES	33	encrypt	919	fad690854047f5145bc15690842cd966e0e7ac389e79377ffb350b38f889eb61	-13.242128694586645	0.0372077255518336
forward	0	forward	ZOMBIES	34	decrypt	919	ddc1faa2f934aef74da2f8191b4f4dde3641838a875bab358baab03973351fcb	-13.248070198637434	0.036738332136143054
forward	0	forward	ZOMBIES	34	encrypt	919	e80af729e159518b779c0a487df943c9c6eb73c7f88ca88872e48dfd709b403a	-13.22554544265642	0.036875831217506955
forward	0	forward	ZOMBIES	35	decrypt	919	4650d9f94cb7577a7637170843a7e0ee09bb149b388dcf36d11789c7dfb2465c	-13.248070198637434	0.037193501508933885
forward	0	forward	ZOMBIES	35	encrypt	919	41f522bb0004dddcfb0949cbe624528cfa9746a02ed44d47d79179cbdf91034b	-13.244321304309393	0.03711763994680208
forward	0	forward	ZOMBIES	36	decrypt	919	0492295f91ce7e5bbc0169e9e6c6c2157489e3e09e409f3005a0863490933d32	-13.236893115388396	0.037018071646504086
forward	0	forward	ZOMBIES	36	encrypt	919	0ab3b5a7552604fb09f2915822a37d02aa96e0fb57d51bebfeefbe3473a33859	-13.23901776974622	0.037172165444584314
forward	0	forward	ZOMBIES	37	decrypt	919	cda9205254b9ca0ea28f231b089aad03840ac9c28482ed102f1ad6dba275cd5b	-13.248070198637434	0.037233802963816405
forward	0	forward	ZOMBIES	37	encrypt	919	f9ed3fc71e3b3a75f700d6d47125d33ffdf36e0d33bf98bc137f7c29df4c8d5c	-13.248070198637434	0.03696828749635509
forward	0	forward	ZOMBIES	38	decrypt	919	6ff35e70bbf7b14a2d4907d8f973db9171507e4fed1ed52b22984685024c72b6	-13.237954620382228	0.03681656437209148
forward	0	forward	ZOMBIES	38	encrypt	919	18774d9953f76d9c8b541b1ed462d1c12ca7d07ba4b3b144feb7446eec6ead82	-13.247364273784896	0.0368189350459081
forward	0	forward	ZOMBIES	39	decrypt	919	971069289237c372042e688e11d1d87fac00d56e8496ea75d987a54f1e12fe72	-13.239085725111144	0.03716742409695108
forward	0	forward	ZOMBIES	39	encrypt	919	69181871a4b6395154823b4b1f89a9cc983d8f9929590e6a98b4fabb116d1b4e	-13.241703514710267	0.03718876016130065
forward	0	forward	ZOMBIES	40	decrypt	919	5cf73fb67a02445bd631f5e29fe20ef0d65d3445a812dc9d9a01768505a96216	-13.23498125064181	0.036712254724160245
forward	0	forward	ZOMBIES	40	encrypt	919	e08601e5ba3089805aa265a2fd4a4ff03760b409c4c3f8d5732c067d12fb9bec	-13.23378219054797	0.036828417741174575
forward	0	forward	ZOMBIES	41	decrypt	919	984f47457f70b63cbb56a5ea0ecf8e0c282627b2f2b9eb056385d06083cceafe	-13.24170351471027	0.036652987878744776
forward	0	forward	ZOMBIES	41	encrypt	919	4524832e4f4240564dc8588498f1a2da11934deda2f0e0e92ee449ef6d96f3fc	-13.237836308524718	0.03684501245789091
forward	0	forward	ZOMBIES	42	decrypt	919	4176d16c261fd934347c3e2974b1ab545de1ccb03bcb8a2f4f107c1d831d5049	-13.235728976276551	0.037233802963816405
forward	0	forward	ZOMBIES	42	encrypt	919	9b8329e0c8ffc421fe8c07d1ff533bb19e6e6c2a9b210aebae47216674ee075a	-13.230033296219926	0.03718401881366741
forward	0	forward	ZOMBIES	43	decrypt	919	f6a70f42c5c50a57706a3b1eb32ae5525c81e2ca7c423e825ef8df9bbfeddedb	-13.233569400936734	0.03727173374488231
forward	0	forward	ZOMBIES	43	encrypt	919	6f25bf948541eb5356a5c9f2a342e444b8d371f74abba64bc24b420d100ca22c	-13.245452409038311	0.036849753805524146
forward	0	forward	ZOMBIES	44	decrypt	919	57a000585d46d5540e5b69e6598a3466569d42f50733d69d40cbd394140823fe	-13.24545240903831	0.037065485122836465
forward	0	forward	ZOMBIES	44	encrypt	919	98d0f15812bd0ca2d8ceafbedb34de9163ee58443534fb2d0b3ca7799db7adaa	-13.245452409038311	0.036740702809959676
forward	0	forward	ZOMBIES	45	decrypt	919	0d4621bd8e148d0fddf10be5d8da0622717640d47f6da443c35164d23ec7e3ff	-13.222129570929967	0.036937468736739046
forward	0	forward	ZOMBIES	45	encrypt	919	296b69d0682b37f1a871c8fd8506de9ed17e92d3b8acb86f75309a54d33fcb35	-13.233782190547966	0.037172165444584314
forward	0	forward	ZOMBIES	46	decrypt	919	85a95f7377880656feb747fb93ee89c088dc312fd92775380411c083902a71f0	-13.238379800258606	0.03739263810952987
forward	0	forward	ZOMBIES	46	encrypt	919	5821206d2dccffcd7b807ed36efdddacb4dbde8e895db45baae6665badb16cb8	-13.24170351471027	0.03737841406663016
forward	0	forward	ZOMBIES	47	decrypt	919	40b0e912666c623084db3ede8cbf91bc60e17f80c7cce203472552a4a84e8ef1	-13.245452409038311	0.03674307348377629
forward	0	forward	ZOMBIES	47	encrypt	919	7bbf8594cdb3fa793fb8a893169e34ba33e74728e761b7c7f860d40033a209cd	-13.24170351471027	0.03666484124782787
forward	0	forward	ZOMBIES	48	decrypt	919	0a45012ba7148572c8dc9d21e16e4e7330151501df91f79e9320019cee1f0787	-13.248070198637434	0.03705363175375337
forward	0	forward	ZOMBIES	48	encrypt	919	ff49c7b1691df2233fac0e015969da9793ebb54a74f7ec63db0a3405fa39ea60	-13.227415506620805	0.03711763994680208
forward	0	forward	ZOMBIES	49	decrypt	919	c2bf999c9e221500d51a491cdd5133955a666cfc7126dd0ab60bf99d2455ce5e	-13.230221207812518	0.037138976011151646
forward	0	forward	ZOMBIES	49	encrypt	919	466e5b8c755671af0dce7a1ac2f1aae814a66426bc610183420fdccfe19dc958	-13.227415506620803	0.03744242225967887
forward	0	forward	ZOMBIES	50	decrypt	919	98e386ecf361ded434a99cd3c9f8ac02c045299d2f23fc057952fcd797ec6cf6	-13.246034407584768	0.03678337493865882
forward	0	forward	ZOMBIES	50	encrypt	919	8840c54d042b56ba86da9dbb807084e8b30e1d03f349931dfbd0b5d6f49ed0f8	-13.227415506620801	0.03669091865981068
forward	0	forward	ZOMBIES	51	decrypt	919	ec0ec1ed2d21e2d84ce75c2317a507886830f6df0100b9c49d998a4a6b55bd5e	-13.239085725111144	0.03657475564279635
forward	0	forward	ZOMBIES	51	encrypt	919	cd315067d2b8497e50e86470377c53f0fe0e55dab72602d6f0eb1793cca38763	-13.2353368307831	0.03714134668496827
forward	0	forward	ZOMBIES	52	decrypt	919	a7f246c50761c4833ee465fe0ee9641f7fb8e79b194c4bc8d83b978a7daafc04	-13.242128694586647	0.03725988037579921
forward	0	forward	ZOMBIES	52	encrypt	919	0edc3008b441a570cff552d7259bdaa508fc8a02aab0dee9c7e26293b628a86e	-13.245452409038311	0.03730729385213159
forward	0	forward	ZOMBIES	53	decrypt	919	69a60f1681181f6d304fc57bdd3b5ce918537e41d1b06cec9d944f5b89aecc2e	-13.238804980134983	0.037252768354349354
